category,대출건수합계,평균대출건수
362.02,5,5.0
361.54,5,2.5
570.6027,5,5.0
535.01,5,5.0
224.099,5,5.0
362.25,5,2.5
362.42,5,5.0
679.72,5,2.5
680.3,5,5.0
680.925,5,1.6666666666666667
679.315,5,5.0
363.66,5,5.0
363.76077,5,5.0
363.77,5,5.0
609.27,5,5.0
926.061,5,5.0
539.5,5,2.5
569.6,5,5.0
495.704,5,5.0
364.721,5,2.5
709,5,1.25
366.13,5,5.0
552.9272,5,5.0
681.31,5,5.0
381.33,5,5.0
563.077,5,5.0
549.1,5,1.25
549.22,5,2.5
365.1211,5,5.0
610.73,5,5.0
698.7,5,5.0
365.8077,5,5.0
494.76,5,5.0
219.147,5,5.0
219.18,5,5.0
928.06,5,5.0
929.81,5,5.0
698.32,5,5.0
539.74,5,1.6666666666666667
539.2,5,1.6666666666666667
930.3,5,5.0
380.915,5,5.0
640.911,5,5.0
121.3,5,5.0
125,5,5.0
931,5,5.0
209.1,5,2.5
696.109,5,5.0
696.3,5,5.0
942.14,5,5.0
620.911,5,1.6666666666666667
195.953,5,2.5
192.4,5,1.0
370.139,5,2.5
368.12,5,5.0
368.123,5,2.5
477.5,5,5.0
474.3283,5,5.0
152.5099,5,5.0
151.08,5,2.5
186.2,5,5.0
183.644,5,5.0
370.91105,5,5.0
370.926,5,5.0
372.47,5,1.6666666666666667
692.069,5,5.0
540.0911155,5,2.5
375.1269,5,5.0
489.618,5,2.5
489.67,5,2.5
377.193,5,5.0
687.18,5,5.0
376.61,5,5.0
688.601,5,5.0
375.37,5,5.0
375.14692,5,1.6666666666666667
165.9,5,2.5
688.10911,5,5.0
688.3,5,5.0
981.186,5,5.0
565.09,5,5.0
543.95,5,5.0
556.754,5,5.0
439.75,5,5.0
658.07,5,5.0
005.215,5,5.0
558.341,5,5.0
323.31,4,4.0
861.09,4,4.0
558.354,4,4.0
238.50911,4,4.0
251,4,4.0
688.0924,4,4.0
543.952,4,4.0
981.197,4,1.3333333333333333
375.45,4,4.0
376.574,4,4.0
376.54,4,4.0
556.77504,4,4.0
004.45,4,4.0
597.9,4,2.0
512.425,4,4.0
527.4986,4,4.0
579,4,4.0
577.9,4,4.0
850,4,0.3333333333333333
520.929,4,4.0
321.555597,4,4.0
867,4,4.0
324.0911,4,2.0
397.8,4,4.0
396.6,4,4.0
450.99,4,4.0
559.62878,4,4.0
026.99023,4,4.0
026.30942,4,4.0
335.94,4,4.0
810.904,4,4.0
911.039,4,4.0
810.91155,4,4.0
153.04,4,4.0
981.2028,4,4.0
688.509,4,4.0
489.722,4,2.0
376.459,4,4.0
477.3113,4,4.0
981.15702,4,4.0
540.0913,4,4.0
540.942,4,4.0
375.16132,4,4.0
513.39,4,4.0
238.257,4,4.0
238.2414,4,4.0
340.04,4,4.0
802.0664,4,4.0
594.8204,4,4.0
513.89099,4,2.0
793.3,4,4.0
792.89,4,4.0
340.26,4,4.0
340.2511,4,4.0
340.91863,4,4.0
784.4,4,4.0
783,4,4.0
374.36,4,4.0
981.1102,4,4.0
567.674,4,4.0
692.067,4,4.0
688.604,4,4.0
381.0911,4,4.0
472.529,4,2.0
472.52644,4,4.0
472.5248,4,4.0
592.381,4,4.0
372.48,4,4.0
372.44,4,2.0
692.019,4,2.0
484.1,4,2.0
370.924,4,4.0
488.41025,4,4.0
486.6,4,4.0
653.08,4,2.0
453.22,4,2.0
453.2,4,4.0
671.62,4,4.0
594.81,4,4.0
912.0025,4,2.0
029.0911,4,4.0
675.6,4,4.0
391.93,4,4.0
673.5304,4,4.0
911.95,4,1.3333333333333333
530.42,4,4.0
530.41077,4,4.0
530.35,4,4.0
235.75,4,4.0
186.04,4,4.0
190.1,4,4.0
981.32602,4,4.0
151.212,4,2.0
151.585,4,2.0
475.076,4,4.0
684.8,4,2.0
325.34,4,4.0
325.77059,4,4.0
693.404,4,4.0
370.457,4,4.0
969.8099,4,4.0
960,4,4.0
539.704,4,4.0
568.4,4,2.0
490.23,4,4.0
321.5413,4,4.0
668.18,4,4.0
427.12,4,4.0
341.009,4,4.0
530.092,4,4.0
530.09,4,4.0
530.029,4,1.3333333333333333
344.3,4,4.0
344.1,4,2.0
756,4,4.0
753.1,4,1.0
767.4,4,2.0
326.319,4,2.0
517.895,4,4.0
491.543,4,4.0
539.90912,4,4.0
540.09113,4,4.0
204.2,4,4.0
203,4,4.0
201.0911,4,4.0
698.2103,4,4.0
367.4162,4,4.0
370.132,4,4.0
370.11,4,2.0
563.37,4,4.0
472.372,4,4.0
472.36,4,4.0
380.9126,4,4.0
326.211,4,2.0
574.1,4,1.0
513.99463,4,4.0
513.99442,4,4.0
513.99404,4,4.0
513.99,4,4.0
332.609,4,4.0
811.62099,4,1.3333333333333333
309.09,4,4.0
911.00254,4,2.0
309.1144,4,4.0
457.0911,4,2.0
390.18,4,1.3333333333333333
349.42011,4,1.3333333333333333
349.29011,4,4.0
349.16,4,4.0
511.105,4,4.0
326.369,4,2.0
326.35,4,4.0
367.0942,4,4.0
366.247,4,2.0
367.39023,4,2.0
209.18,4,4.0
234.15,4,4.0
812.071,4,4.0
025.4,4,4.0
028.6,4,2.0
450.1,4,4.0
928.5,4,4.0
495.15,4,4.0
493.73,4,2.0
365.92,4,4.0
495.49025,4,2.0
326.70911,4,4.0
326.39352,4,4.0
831.7,4,4.0
517.78,4,4.0
451.517,4,4.0
350.1077,4,4.0
532.4,4,1.3333333333333333
531.1027,4,4.0
233.215,4,4.0
233.781,4,4.0
232.5,4,4.0
913.23,4,4.0
233.107,4,4.0
684.01,4,2.0
381.30911,4,0.8
013.4,4,4.0
984.602,4,4.0
443.44,4,4.0
420.17,4,2.0
412.82,4,4.0
515.122,4,4.0
331.37141011,4,4.0
331.3712,4,4.0
309.11863,4,4.0
914.104,4,4.0
0551.151,4,4.0
982.8,4,4.0
677.22,4,4.0
069.1,4,4.0
233.017,4,4.0
709.11,4,1.3333333333333333
707.3,4,2.0
365.45,4,4.0
365.4077,4,4.0
495.6,4,4.0
539.4204,4,4.0
365.7077,4,4.0
365.584,4,4.0
550.75,4,4.0
915.03,4,4.0
510.733,4,4.0
351.155,4,4.0
914.3,4,1.0
594.522,4,4.0
516.34,4,4.0
514.339,4,4.0
329.40231,4,4.0
609.4,4,4.0
498.6604,4,4.0
363.68,4,4.0
594.3,4,4.0
517.5023,4,2.0
831.09,4,4.0
830.99,4,2.0
813.8081,4,4.0
329.942,4,4.0
721.103,4,4.0
532.48,4,4.0
499.748,4,4.0
228.6,4,4.0
221.1,4,4.0
385.7,4,2.0
385.09,4,4.0
680.913,4,4.0
680.8,4,4.0
680.2,4,4.0
679.92,4,4.0
470.25,4,4.0
710.94,4,1.3333333333333333
364.029,4,4.0
232.3,4,4.0
413.845,4,4.0
670.73,4,4.0
668.54,4,4.0
416.2,4,4.0
420.71034,4,4.0
442.63,4,2.0
361.253,4,2.0
900.04,4,4.0
898.1,4,4.0
327.8077,4,4.0
327.54,4,4.0
820.904,4,1.3333333333333333
327.92,4,4.0
328.31,4,4.0
327.0942,4,4.0
459.6,4,4.0
472.1,4,2.0
594.5104,4,4.0
517.16077,4,4.0
327.9815,4,4.0
328.48,4,4.0
309.162,4,4.0
919.6,4,4.0
228.954,4,1.3333333333333333
228.8,4,4.0
362.112,4,2.0
497.92,4,4.0
559.45,4,4.0
559.43,4,4.0
658.51,4,4.0
433.1,4,4.0
556.477,4,4.0
558.099,4,4.0
990.0911,4,4.0
989.1189,4,2.0
519.336,4,4.0
519.3205,4,4.0
375.5399,4,4.0
688.0927,4,4.0
323.8,4,4.0
519.353,4,4.0
559.404,4,4.0
010,4,0.8
441.2,4,4.0
440.902,4,2.0
440.7,4,4.0
443.2024,4,4.0
001.09,4,1.0
005.43077,3,3.0
325.12,3,3.0
324.49,3,3.0
544.12,3,3.0
688.09856,3,3.0
556.8,3,3.0
559.315,3,3.0
004.592,3,1.5
512.22,3,3.0
513.204,3,3.0
513.57,3,3.0
340.260913,3,3.0
802.8,3,3.0
338.5099,3,3.0
527.655,3,3.0
578.1,3,1.0
801.17,3,3.0
340.2409,3,3.0
450.97,3,3.0
689.9,3,3.0
362.025,3,3.0
361.758,3,3.0
516.9361,3,3.0
327.023,3,3.0
826,3,3.0
717.5,3,0.6
070.3,3,3.0
383.3,3,3.0
714.703,3,3.0
586.74,3,3.0
586.70911,3,3.0
328.11,3,1.5
328.53,3,3.0
309.153,3,1.5
309.143,3,1.5
361.66,3,1.0
680.9,3,0.42857142857142855
981.802,3,3.0
711.28,3,3.0
710.5,3,1.0
364.042,3,3.0
918.03,3,3.0
231.034,3,3.0
231.01,3,1.5
230.108,3,3.0
534.1,3,3.0
909.01,3,3.0
525.68,3,1.5
587.17,3,3.0
418.713,3,3.0
361.52,3,1.0
361.4304,3,3.0
523.68,3,3.0
589.92103,3,3.0
594.34,3,3.0
517.44,3,3.0
831.1,3,1.5
329.2,3,1.5
515.75,3,3.0
309.1311,3,3.0
360.023,3,3.0
352.5,3,3.0
724.7,3,3.0
532.841,3,3.0
360.8,3,3.0
360.12,3,3.0
718.95,3,3.0
924.5,3,3.0
219.04,3,3.0
220.10911,3,1.5
118,3,1.5
561.14,3,3.0
606.04,3,1.5
510.732,3,1.5
351.183,3,3.0
351.1704,3,3.0
351.12104,3,1.5
515.704,3,3.0
516.53,3,1.5
329.4011,3,3.0
220.913,3,3.0
220.91,3,3.0
221.91,3,1.5
320.27,3,3.0
332.20911,3,3.0
513.928023,3,1.5
331.37111013,3,3.0
813.03,3,1.5
584.077,3,3.0
559.72,3,3.0
553.42,3,3.0
388.11349,3,3.0
388.318,3,3.0
388.213,3,3.0
536.016,3,3.0
231.9,3,3.0
915.053,3,3.0
701.04,3,0.75
365.026,3,3.0
569.9,3,3.0
986.402,3,3.0
017.1,3,1.5
985.302,3,1.5
022.4,3,3.0
446.809,3,3.0
446.62,3,3.0
423.4,3,3.0
320.51,3,3.0
233.0885,3,3.0
233.08848,3,3.0
530.91,3,3.0
507.5099,3,1.5
507.14214,3,3.0
349.91,3,3.0
350.18,3,3.0
350.13,3,1.5
928.03,3,3.0
537.6,3,3.0
570.1,3,3.0
493.9,3,3.0
326.709,3,3.0
326.743,3,1.5
517.3204,3,3.0
350.0911,3,1.0
530.46,3,3.0
573.9,3,3.0
233.2,3,3.0
912.6099,3,3.0
233.49,3,3.0
509.29,3,3.0
381.7509,3,3.0
381.30912,3,1.5
698.3099,3,3.0
698.2107,3,3.0
698.2104,3,3.0
697,3,3.0
696,3,3.0
600.929,3,3.0
600.92045,3,3.0
346.25,3,3.0
234.172,3,3.0
235.304,3,3.0
652.7,3,3.0
811.902,3,3.0
331.514,3,3.0
331.50929,3,3.0
559.6968,3,3.0
450.962,3,3.0
309.0914,3,3.0
652.2,3,3.0
454.0702,3,3.0
388.14,3,3.0
390,3,3.0
552.2,3,3.0
559.96,3,3.0
528.424,3,3.0
601.03,3,1.5
510.913,3,3.0
349.42018,3,3.0
594.16,3,3.0
518.099,3,3.0
549.61,3,3.0
539.156,3,1.5
568.8,3,3.0
122,3,1.5
137,3,1.5
548,3,3.0
547.92,3,3.0
839.3,3,0.1875
521.923,3,3.0
524.209,3,3.0
321.323,3,3.0
593.231,3,1.5
519.134,3,3.0
839.833,3,0.75
767.2,3,3.0
759.81,3,3.0
811.7082,3,3.0
513.74,3,3.0
301.091,3,3.0
568.5,3,3.0
629.24,3,1.0
620.921,3,3.0
012.12,3,3.0
988,3,3.0
511.175,3,3.0
511.1683,3,3.0
340.92994,3,3.0
774.076,3,3.0
747.77,3,3.0
349.0077,3,3.0
773,3,3.0
517.8904,3,3.0
517.8903,3,3.0
539.9813,3,1.5
695.504,3,3.0
409.871,3,3.0
811.2409,3,1.0
236.92,3,3.0
983.202,3,3.0
675,3,1.5
236.23,3,3.0
912.025,3,1.5
600.902,3,3.0
152.415,3,1.5
473.7,3,1.5
592.02027,3,3.0
521.79,3,3.0
325.77023,3,3.0
326.165023,3,1.0
593.238,3,1.0
1995,3,3.0
592.34,3,3.0
372.941,3,3.0
691.8,3,3.0
692.0912,3,3.0
692.0732,3,3.0
489.652,3,3.0
489.575,3,3.0
237.38,3,3.0
237.33,3,3.0
511.498,3,3.0
799,3,3.0
797.45,3,3.0
671.14,3,3.0
670.91,3,3.0
670.903,3,3.0
671.809,3,3.0
301.0929,3,3.0
594.99,3,3.0
513.857,3,3.0
911.75,3,3.0
911.47,3,3.0
800.9,3,3.0
511.402,3,3.0
511.485,3,3.0
374.68,3,3.0
375.2269,3,3.0
543.41,3,3.0
169,3,3.0
376.64,3,3.0
687.04,3,3.0
377.609,3,1.0
592.9,3,3.0
481.61,3,3.0
165.35,3,3.0
981.183,3,1.5
981.1702,3,3.0
981.15802,3,3.0
375.432,3,1.5
911.29,3,3.0
238.272,3,1.5
238.26911,3,3.0
238.242,3,3.0
339.411,3,3.0
802.043,3,3.0
581.1,3,1.5
581,3,3.0
579.64,3,3.0
527.44,3,1.5
688.85,3,3.0
592.33,3,3.0
519.53,3,3.0
519.517,3,3.0
521.4,3,3.0
321.562,3,3.0
321.832,3,3.0
322.231,3,3.0
519.8111,3,3.0
324.1,3,0.25
451.1,3,3.0
559.475,3,3.0
286,3,3.0
291.123,3,3.0
526.33,3,3.0
336.333,3,3.0
558.935,3,3.0
519.3,3,3.0
322.12,3,3.0
322.9542,3,3.0
004.721,3,3.0
558.35,3,3.0
559.10913,3,3.0
336.996,3,3.0
336.7,3,3.0
337.09111,3,1.5
338.099,3,3.0
338.30911,3,3.0
688.091,3,3.0
377.04212,3,3.0
162.3,3,3.0
688.25,3,3.0
570.327,3,3.0
570.3112,3,3.0
226.4,3,1.5
228.95,3,1.5
228.9,3,1.5
362.115,3,1.5
497.96,3,3.0
223.582,3,3.0
922.02,3,1.5
005.272,3,1.5
990.24,3,3.0
658.0911,3,3.0
004.221,3,3.0
992.27,3,3.0
559.344752024,3,3.0
004.5781,3,3.0
003,2,2.0
658.9,2,2.0
005.132,2,2.0
165.75,2,2.0
981.191,2,1.0
981.19202,2,2.0
565.2,2,2.0
521.537,2,2.0
519.3994,2,2.0
375.434,2,2.0
481.37,2,2.0
160.328,2,2.0
981.25202,2,1.0
377.333,2,2.0
376.6471,2,2.0
981.14902,2,2.0
544.4,2,2.0
631.3,2,2.0
631.9,2,1.0
340.10913,2,2.0
238.81,2,2.0
238.92,2,2.0
911.0923,2,2.0
911.33,2,2.0
811.081,2,2.0
811.2,2,1.0
335.23,2,2.0
291.1099,2,2.0
280.099,2,2.0
336.09,2,0.6666666666666666
513.804,2,2.0
983.8402,2,2.0
983.9202,2,2.0
392.13,2,2.0
340.49122,2,2.0
511.18099,2,2.0
800.09,2,1.0
911.53,2,2.0
911.74,2,1.0
911.84,2,2.0
511.185,2,2.0
511.188,2,2.0
796.7203,2,1.0
671.24,2,2.0
334.23304,2,2.0
513.854904,2,2.0
301.4,2,2.0
527.38604,2,2.0
527.45,2,2.0
527.469,2,2.0
802.044,2,1.0
389.0912,2,1.0
236.913,2,2.0
236.9241,2,2.0
237.3,2,2.0
406,2,1.0
407.3,2,2.0
453.5,2,2.0
453.784,2,2.0
450.9851,2,2.0
511.5099,2,2.0
237.45,2,2.0
237.53,2,2.0
529.3,2,1.0
575.78,2,2.0
600.903,2,2.0
792.56,2,2.0
459.4,2,2.0
454.23,2,2.0
454.92,2,2.0
455,2,2.0
309.112349,2,2.0
331.545,2,0.6666666666666666
513.99466,2,2.0
342.23,2,1.0
510.912,2,0.6666666666666666
600.73,2,2.0
236.865,2,2.0
236.905,2,2.0
236.91,2,2.0
911.88,2,2.0
391.22,2,2.0
675.204,2,2.0
530.99,2,2.0
604.22,2,1.0
604.23,2,2.0
233.5088,2,2.0
739.71,2,1.0
653.256,2,2.0
653.4,2,2.0
559.678,2,2.0
555.611,2,1.0
811.75,2,2.0
331.470926,2,2.0
236.06,2,2.0
349.099,2,1.0
559.9045,2,1.0
551.31,2,2.0
389.099,2,1.0
572.62,2,2.0
070.13,2,0.6666666666666666
453.03,2,2.0
033,2,2.0
553.3,2,2.0
553.47,2,2.0
309.1371,2,2.0
910.025,2,2.0
525.920911,2,2.0
514.4813,2,2.0
513.925,2,2.0
331.50926,2,2.0
349.95,2,2.0
733,2,2.0
739,2,2.0
530.95,2,2.0
359.074,2,2.0
728,2,2.0
350.831,2,2.0
351.104,2,2.0
498.5804,2,2.0
718.99,2,1.0
359.116,2,1.0
359.1172,2,2.0
360.099,2,2.0
309.1259,2,0.6666666666666666
331.35,2,2.0
517.027,2,2.0
309.1348,2,2.0
351.12,2,2.0
351.211,2,2.0
914.6,2,2.0
715.5,2,1.0
718.3,2,2.0
718.49,2,1.0
718.55,2,2.0
020.7,2,1.0
412.86,2,2.0
413.485,2,2.0
421.4,2,2.0
421.5,2,1.0
525.753,2,2.0
533.7,2,2.0
916.4,2,2.0
228.5,2,2.0
609.105,2,2.0
498.58,2,2.0
359.0023,2,2.0
718.9,2,2.0
539.114,2,0.5
539.142,2,2.0
361.65,2,2.0
361.752,2,2.0
327.9811,2,2.0
517.09,2,2.0
517.2,2,1.0
594.42,2,2.0
984.4202,2,2.0
386.1,2,2.0
386.9,2,2.0
469.04,2,2.0
982.5,2,2.0
070.4027,2,2.0
070.422,2,2.0
112.7092,2,2.0
679.82,2,0.6666666666666666
680.929,2,2.0
924.045,2,2.0
823.609,2,2.0
594.5141,2,2.0
328.14,2,2.0
328.32,2,2.0
897.1,2,2.0
362.009,2,2.0
534.15,2,2.0
924.03,2,2.0
362.116,2,1.0
711.2503,2,2.0
718.6,2,2.0
718.75,2,2.0
539.525,2,1.0
539.6,2,2.0
569.91,2,2.0
701.7099,2,2.0
594.3942,2,2.0
523.99,2,2.0
311.1,2,2.0
327.26,2,2.0
327.504,2,2.0
822.7,2,0.6666666666666666
223.23,2,2.0
223.512,2,2.0
498.62,2,2.0
710.02,2,2.0
710.0209,2,2.0
710.19,2,2.0
365.95,2,1.0
616.15,2,2.0
219.183,2,2.0
929.04,2,2.0
892.86,2,1.0
654.8,2,2.0
320.1073,2,2.0
525.44,2,2.0
699.704,2,2.0
365.54,2,2.0
381.3091,2,2.0
381.309147,2,2.0
551.025,2,2.0
610.915,2,2.0
610.9204,2,2.0
219.1199,2,2.0
211.12,2,2.0
211.19,2,2.0
215.82,2,1.0
539.7077,2,2.0
698.2109,2,2.0
698.59,2,2.0
215.88,2,0.6666666666666666
217,2,2.0
518.32,2,2.0
517.386,2,2.0
833.09,2,2.0
326.41,2,0.5
320.914,2,2.0
610.9269,2,2.0
365.77,2,2.0
365.83,2,2.0
370.10926,2,2.0
698.0911,2,2.0
209.2,2,2.0
942.03,2,2.0
204.11,2,2.0
539.98099,2,1.0
539.9842,2,2.0
370.019,2,2.0
326.2023,2,0.6666666666666666
320.95,2,2.0
320.9111,2,2.0
839.409,2,2.0
641.4,2,2.0
544.9,2,2.0
138.5,2,2.0
939.1,2,2.0
379.6,2,2.0
151.57,2,0.6666666666666666
188.04,2,2.0
186.304,2,2.0
321.5704,2,2.0
321.570911,2,2.0
986.91,2,0.6666666666666666
437.0034,2,2.0
437.032,2,2.0
438.9,2,2.0
426.70732,2,2.0
427.4,2,2.0
989.1158,2,1.0
321.5402924,2,2.0
321.35,2,2.0
949.3,2,2.0
540.092033,2,2.0
540.092035,2,1.0
566.88,2,2.0
692.099,2,1.0
370.199,2,2.0
691.759,2,2.0
372.8,2,2.0
593.245,2,2.0
518.588,2,2.0
326.22,2,2.0
325.956,2,1.0
325.90912,2,2.0
592.07,2,2.0
684.3,2,2.0
685.01,2,1.0
379.5,2,2.0
005.113,2,2.0
003.54099,2,2.0
559.126,2,2.0
429.223,2,2.0
657.0911,2,2.0
435.43,2,2.0
556.249,2,2.0
519.357,2,2.0
324.32,2,2.0
634.904,2,2.0
635,2,2.0
543.99,2,2.0
004.1603,2,2.0
559.3446,2,2.0
556.77,2,2.0
375.4692,2,2.0
340.2109,2,2.0
238.6,2,2.0
338.5404,2,1.0
338.14,2,2.0
512.46,2,2.0
512.494,2,2.0
512.153,2,2.0
513.54,2,2.0
513.356,2,2.0
337.109,2,2.0
336.4251,2,2.0
259,2,2.0
238.483,2,2.0
322.9,2,2.0
323.58,2,2.0
519.63,2,2.0
559.125,1,1.0
991.148,1,1.0
005.86,1,1.0
439.78,1,1.0
429.27,1,1.0
428.3,1,1.0
989.13,1,1.0
989.1181,1,1.0
321.56304,1,1.0
521.57,1,1.0
325.353,1,1.0
325.744,1,1.0
325.70953,1,1.0
325.779,1,1.0
325.98077,1,1.0
325.392,1,1.0
521.557,1,1.0
862.09,1,1.0
322.831,1,1.0
522.655,1,1.0
320.91104,1,1.0
321.12,1,0.2
519.136,1,1.0
839.65,1,1.0
326.3353,1,1.0
880.99,1,1.0
012.9028,1,0.5
988.23,1,1.0
421.11,1,1.0
429.41,1,1.0
986.91024,1,1.0
986.9,1,1.0
985.5029,1,1.0
022.3176,1,1.0
021.1,1,0.5
654.499746,1,1.0
421.62,1,1.0
555.61109,1,1.0
320.902,1,1.0
320.925,1,1.0
522.10911,1,1.0
326.3609,1,1.0
521.82,1,1.0
523.6503,1,1.0
450.91152,1,1.0
451.507,1,1.0
453.77,1,0.5
453.24,1,1.0
672.34,1,1.0
673.511099,1,1.0
393,1,1.0
673.51099,1,0.5
673.4927,1,1.0
673.2,1,1.0
895.8,1,1.0
523.683,1,1.0
594.3466,1,1.0
326.735,1,1.0
326.734,1,1.0
525.43,1,1.0
320.18,1,1.0
552.3,1,1.0
674.1,1,1.0
673.7,1,1.0
650.911,1,1.0
454.06,1,1.0
555.83,1,1.0
070.23,1,1.0
820.82,1,1.0
516.955,1,1.0
516.93248,1,1.0
830.905,1,0.5
824.5,1,1.0
327.50911,1,1.0
896.83,1,0.25
309.914,1,1.0
896.72,1,0.5
896.71,1,1.0
388.1165,1,1.0
388.1148,1,1.0
452.3,1,0.3333333333333333
070.423,1,1.0
070.25,1,1.0
309.12993,1,1.0
905,1,1.0
586.731,1,1.0
517.1077,1,1.0
327.9811012,1,1.0
586.709,1,1.0
309.154,1,1.0
900.077,1,1.0
472.1161,1,1.0
385.6,1,1.0
680.926,1,1.0
982.024,1,1.0
549.23,1,1.0
561.43,1,1.0
550.34,1,1.0
380.9114,1,1.0
684.099,1,0.5
683.11,1,1.0
381.55,1,1.0
549.83,1,1.0
119.1,1,1.0
131,1,1.0
546.023,1,0.5
564.6,1,1.0
472.073,1,1.0
910.05,1,1.0
331.370911,1,1.0
331.36,1,1.0
331.3729011,1,1.0
329.9011,1,1.0
330.942,1,1.0
330.915,1,1.0
515.7322,1,1.0
331.3904,1,1.0
513.92,1,1.0
514.03,1,1.0
513.99477,1,1.0
525.9206,1,1.0
525.9204,1,1.0
309.1196,1,1.0
472.4,1,1.0
380.929,1,1.0
378.39,1,1.0
472.09,1,1.0
685.2678,1,1.0
152.4,1,0.2
153.4,1,1.0
544.13,1,1.0
632,1,1.0
484.9,1,1.0
484.23,1,1.0
688.0925,1,1.0
688.028099,1,1.0
377.001,1,1.0
160.322,1,1.0
513.852,1,1.0
513.955,1,1.0
334.22304,1,1.0
332.279,1,1.0
334.10911,1,1.0
981.19602,1,1.0
981.195,1,1.0
981.189,1,1.0
165.74,1,0.3333333333333333
688.0928,1,1.0
376.549,1,1.0
981.18402,1,1.0
981.182,1,1.0
541.1,1,1.0
526.31,1,0.3333333333333333
334.24099,1,1.0
335.2,1,1.0
810.92,1,1.0
336.1,1,1.0
581.06,1,1.0
527.3,1,1.0
540.99,1,1.0
375.403,1,1.0
375.4004,1,1.0
688.304,1,1.0
374.7407,1,1.0
374.7114,1,1.0
375.14,1,0.5
338.3099,1,1.0
336.0911,1,0.5
260,1,1.0
291.13,1,1.0
291,1,1.0
981.11602,1,0.5
567.29,1,1.0
691.75,1,1.0
373.24,1,1.0
481.92118295,1,1.0
370.9249,1,1.0
370.91154,1,1.0
371.34,1,0.5
692.57,1,1.0
338.313,1,1.0
340.230911,1,1.0
340.73,1,1.0
512.7,1,0.25
338.22,1,1.0
911.066099,1,1.0
336.910942,1,1.0
336.45,1,1.0
540.2,1,1.0
190.6,1,1.0
368.69,1,1.0
695.5099,1,1.0
695.1099,1,0.5
370.8077,1,1.0
370.5,1,1.0
911.58,1,1.0
911.57,1,0.3333333333333333
911.46,1,1.0
340.9257,1,1.0
511.4762,1,1.0
511.463,1,1.0
911.3,1,1.0
969.3,1,1.0
950.1,1,1.0
193.8,1,1.0
539.646,1,1.0
568.51,1,1.0
629.9,1,0.5
367.514,1,1.0
369.924,1,1.0
369.12,1,1.0
529.0911,1,1.0
528.93,1,1.0
238.01,1,1.0
237.48,1,1.0
598.1504,1,1.0
795,1,1.0
911.73,1,1.0
539.9812,1,1.0
209.29943,1,1.0
209.26,1,1.0
367.3099,1,1.0
367.6,1,0.5
631.21191,1,1.0
630.99,1,1.0
209.12,1,1.0
937.1,1,1.0
539.158,1,1.0
911.91,1,0.5
792.65,1,1.0
341.7,1,1.0
539.78,1,1.0
698.31099,1,1.0
698.29,1,1.0
366.24,1,0.5
929.2,1,1.0
365.78,1,1.0
698.9,1,1.0
610.41,1,1.0
365.7,1,1.0
701.017,1,1.0
699.5,1,1.0
491.4,1,0.5
709.5,1,1.0
570.027,1,1.0
539.54,1,0.3333333333333333
219.29,1,1.0
530.456,1,1.0
530.44,1,1.0
235.8243,1,1.0
340.931,1,1.0
340.92992,1,1.0
912.01,1,1.0
236.9119,1,1.0
710.6,1,1.0
710.1199,1,0.5
497.05,1,1.0
497.01,1,1.0
609.24,1,1.0
363.4,1,1.0
363.0077,1,0.5
530.08,1,1.0
345.08,1,1.0
763.1,1,0.3333333333333333
220.942,1,1.0
220.92,1,1.0
220.914,1,1.0
714.021,1,0.5
713.2,1,1.0
223.81,1,1.0
225.7,1,1.0
224.1727,1,1.0
227.1,1,1.0
535.2,1,1.0
570.322,1,1.0
539.09,1,1.0
920.48,1,1.0
531.11,1,1.0
509.13,1,0.5
601.099,1,1.0
601.0912,1,1.0
510.92,1,1.0
349.42043,1,1.0
349.130111,1,1.0
349.12041,1,1.0
715.2031,1,1.0
499.6,1,1.0
360.5,1,1.0
232.211,1,1.0
359.13,1,1.0
354.221,1,0.5
723.1,1,0.3333333333333333
532.83,1,1.0
350.8204,1,1.0
350.709,1,1.0
499.025,1,1.0
743.1,1,0.3333333333333333
349.90925,1,1.0
915.04,1,1.0
510.6,1,1.0
350.2191,1,1.0
739.2,1,0.5
433.14,1,1.0
439.73,1,0.5
999.85,1,1.0
559.417,1,1.0
559.4092,1,1.0
324.11,1,1.0
324.29,1,1.0
519.9756,1,1.0
004.7454,1,1.0
004.72,1,1.0
998.688,0,0.0
012.90911,0,0.0
519.4251,0,0.0
519.397,0,0.0
8434,0,0.0
321.8905,0,0.0
321.57151,0,0.0
523.58,0,0.0
522.79,0,0.0
519.0911,0,0.0
839.91,0,0.0
839.823,0,0.0
839.813,0,0.0
880,0,0.0
321.549,0,0.0
321.57099,0,0.0
012.211,0,0.0
535.94,0,0.0
914.8,0,0.0
502.9027,0,0.0
499.82,0,0.0
606.9256,0,0.0
606.91,0,0.0
351.3,0,0.0
913.8,0,0.0
350.271,0,0.0
350.24,0,0.0
739.1,0,0.0
659.0911,0,0.0
433.6,0,0.0
３４２.１,0,0.0
998.54,0,0.0
998.5 863,0,0.0
354.23,0,0.0
352.4,0,0.0
727.2,0,0.0
572.666,0,0.0
738,0,0.0
737.2,0,0.0
350.70926,0,0.0
743.4,0,0.0
350.126,0,0.0
739.86,0,0.0
739.8103,0,0.0
739.6103,0,0.0
739.61,0,0.0
739.403,0,0.0
574.0034,0,0.0
536.24,0,0.0
715.2,0,0.0
609.15,0,0.0
609.11033,0,0.0
499.7,0,0.0
360.199,0,0.0
231.04,0,0.0
